ListingCreationDate,Term,LoanStatus,BorrowerAPR,LenderYield,BorrowerRate,ProsperRating (Alpha),ProsperScore,EmploymentStatus,Occupation,ListingCategory (numeric),MonthlyLoanPayment,IsBorrowerHomeowner,IncomeRange,TotalProsperLoans,Recommendations,Investors,LoanOriginalAmount
2013-09-26 10:10:17.550,60,Current,0.24754,0.2125,0.2225,D,8.0,Employed,Accountant/CPA,3,277.61,True,"$25,000-49,999",1.0,0,55,10000
2011-08-22 21:04:01.433,60,Current,0.29370999999999997,0.2599,0.2699,D,5.0,Full-time,Clerical,2,305.29,True,"$25,000-49,999",2.0,0,148,10000
2011-01-07 19:04:13.757,36,Completed,0.10375,0.0729,0.0829,A,9.0,Employed,Accountant/CPA,6,236.03,False,"$50,000-74,999",2.0,0,117,7500
2014-02-01 05:30:33.523,36,Current,0.14206,0.1039,0.1139,A,10.0,Self-employed,Investor,2,493.86,False,"$100,000+",1.0,0,1,15000
2011-09-20 13:50:34.543,36,Past Due (31-60 days),0.13413,0.1029,0.1129,A,8.0,Full-time,Sales - Commission,1,427.39,True,"$100,000+",3.0,1,188,13000
2010-02-10 17:13:28.713,36,Completed,0.07439,0.061,0.071,AA,10.0,Full-time,Other,6,77.31,False,"$25,000-49,999",1.0,0,104,2500
2013-02-28 06:41:18.160,60,Current,0.24589,0.2109,0.2209,C,4.0,Employed,Sales - Commission,1,276.7,True,"$50,000-74,999",2.0,0,160,10000
2012-02-04 21:57:11.833,36,Past Due (1-15 days),0.2399,0.1924,0.2024,C,4.0,Employed,Other,1,111.86,False,"$25,000-49,999",2.0,0,20,3000
2013-12-30 22:17:10.323,60,Current,0.28129,0.2454,0.2554,E,4.0,Employed,Other,1,118.67,True,"$100,000+",1.0,0,1,4000
2013-12-09 12:38:51.297,36,Current,0.08496000000000001,0.0616,0.0716,AA,10.0,Employed,Executive,1,619.01,False,"$75,000-99,999",1.0,0,426,20000
2013-12-12 03:37:30.163,36,Current,0.09434,0.0709,0.0809,AA,11.0,Employed,Sales - Retail,1,266.71,True,"$25,000-49,999",1.0,0,76,8500
2013-06-24 03:32:38.063,60,Current,0.14453,0.1119,0.1219,A,8.0,Employed,Other,1,223.41,True,"$25,000-49,999",1.0,0,1,10000
2014-01-30 15:13:04.020,36,Current,0.17969000000000002,0.1335,0.1435,B,8.0,Employed,Computer Programmer,1,515.22,True,"$100,000+",1.0,0,1,15000
2013-09-17 20:49:37.213,60,Current,0.28899,0.2529,0.2629,E,4.0,Employed,Professional,7,150.56,True,"$100,000+",1.0,0,4,5000
2013-01-31 10:07:05.843,60,Completed,0.26528,0.2298,0.2398,C,2.0,Employed,Other,1,345.08,True,"$75,000-99,999",1.0,0,139,12000
2011-02-12 15:29:23.787,36,Completed,0.25424,0.2099,0.2199,D,6.0,Employed,Engineer - Mechanical,6,286.39,True,"$50,000-74,999",2.0,1,92,7500
2013-05-30 11:46:00.740,60,Current,0.15629,0.1234,0.1334,A,8.0,Full-time,Teacher,13,229.28,True,"$50,000-74,999",4.0,0,155,10000
2013-06-21 07:59:57.640,60,Current,0.20081,0.1669,0.1769,B,6.0,Employed,Clerical,1,252.25,False,"$25,000-49,999",1.0,0,1,10000
2011-03-20 18:48:50.907,60,Current,0.14657,0.1229,0.1329,A,9.0,Employed,Other,1,297.72,True,"$50,000-74,999",1.0,0,245,13000
2013-12-13 01:35:00.870,36,Current,0.0903,0.0669,0.0769,AA,11.0,Employed,Other,1,249.55,True,"$75,000-99,999",2.0,0,169,8000
2012-12-06 18:39:06.067,60,Completed,0.33709,0.2997,0.3097,E,4.0,Employed,Other,1,131.81,False,"$1-24,999",3.0,1,16,4000
2013-06-23 22:44:41.140,60,Past Due (1-15 days),0.31293000000000004,0.2762,0.2862,E,6.0,Employed,Police Officer/Correction Officer,15,126.04,False,"$75,000-99,999",1.0,0,1,4000
2010-01-06 08:52:46.230,36,Completed,0.33038,0.2965,0.3065,C,8.0,Full-time,Chemist,1,406.68,True,"$75,000-99,999",1.0,0,168,9500
2010-07-19 18:03:12.043,36,Completed,0.16005,0.1285,0.1385,B,8.0,Part-time,Laborer,6,66.92,False,"$1-24,999",1.0,0,43,2000
2013-05-16 06:12:54.317,60,Current,0.16499,0.1319,0.1419,B,7.0,Employed,Other,2,233.67,False,"$25,000-49,999",1.0,0,1,10000
2009-10-04 06:38:12.013,36,Completed,0.36665,0.3295,0.3395,E,9.0,Retired,Other,7,66.97,False,"$25,000-49,999",1.0,0,44,1500
2012-02-24 16:49:11.317,36,Current,0.33973000000000003,0.2899,0.2999,E,1.0,Employed,Sales - Retail,20,127.34,False,"$25,000-49,999",1.0,0,1,3000
2012-05-31 06:22:21.040,60,Current,0.20705,0.173,0.183,B,7.0,Employed,Social Worker,1,204.46,True,"$1-24,999",2.0,1,38,8000
2013-08-10 14:05:57.813,60,Current,0.14453,0.1119,0.1219,A,9.0,Self-employed,Analyst,3,111.7,False,"$100,000+",1.0,0,91,5000
2010-05-24 06:28:46.750,36,Completed,0.28574,0.2525,0.2625,D,7.0,Full-time,Tradesman - Carpenter,7,161.7,True,"$50,000-74,999",1.0,1,109,4000
2011-10-21 12:50:19.257,12,Completed,0.15077000000000002,0.0829,0.0929,A,8.0,Employed,Executive,3,249.97,True,"$100,000+",1.0,0,40,2854
2013-12-16 18:25:01.240,36,Current,0.16732,0.1214,0.1314,B,10.0,Employed,Executive,1,844.04,False,"$75,000-99,999",1.0,0,425,25000
2011-10-27 17:54:13.260,36,Current,0.1322,0.101,0.111,A,8.0,Full-time,Attorney,1,65.57,True,"$100,000+",1.0,0,13,2000
2014-03-01 09:38:52.723,60,Current,0.15817,0.125,0.135,B,10.0,Employed,Professional,7,195.58,True,"$100,000+",1.0,0,1,8500
2013-11-16 09:22:46.600,60,Current,0.18965,0.156,0.166,C,7.0,Employed,Professional,1,197.1,True,"$100,000+",1.0,0,1,8000
2013-05-16 03:37:01.863,36,FinalPaymentInProgress,0.27285,0.2246,0.2346,D,2.0,Employed,Other,19,155.8,False,"$25,000-49,999",1.0,0,17,4000
2010-07-20 12:36:15.147,36,Completed,0.36386999999999997,0.3295,0.3395,D,6.0,Full-time,Clerical,1,254.47,True,"$50,000-74,999",3.0,0,119,5700
2013-11-01 13:53:22.000,36,Current,0.12691,0.089,0.099,A,9.0,Self-employed,Construction,1,322.2,False,"$25,000-49,999",1.0,0,1,10000
2014-02-07 18:09:54.967,36,Current,0.21686999999999998,0.1695,0.1795,C,6.0,Self-employed,Realtor,15,541.91,False,"$50,000-74,999",3.0,0,243,15000
2011-05-29 05:19:24.803,60,Past Due (1-15 days),0.29370999999999997,0.2599,0.2699,D,5.0,Employed,Analyst,1,457.94,True,"$50,000-74,999",1.0,0,266,15000
2013-06-21 06:55:09.483,60,Current,0.20593000000000003,0.1719,0.1819,B,5.0,Self-employed,Sales - Commission,2,254.97,False,"$50,000-74,999",2.0,0,1,10000
2010-01-21 16:52:58.557,36,Completed,0.33393,0.3,0.31,HR,5.0,Full-time,Retail Management,7,86.0,False,"$50,000-74,999",1.0,0,65,2000
2012-04-13 20:25:13.640,60,Completed,0.20705,0.173,0.183,B,6.0,Employed,Other,1,288.79,False,"$25,000-49,999",1.0,0,158,11300
2011-09-27 18:53:15.940,36,Chargedoff,0.27466999999999997,0.2299,0.2399,D,4.0,Employed,Professional,1,98.07,False,"$75,000-99,999",1.0,0,17,2500
2010-04-05 09:10:40.280,36,Completed,0.36336,0.329,0.339,HR,1.0,Self-employed,Accountant/CPA,3,89.23,False,"$50,000-74,999",1.0,0,60,2000
2012-05-22 11:43:06.133,12,Completed,0.20784,0.1204,0.1304,C,5.0,Employed,Other,7,266.96,False,"$25,000-49,999",1.0,0,25,3000
2011-11-30 15:47:44.923,36,Completed,0.34731,0.2973,0.3073,E,1.0,Self-employed,Other,7,321.39,True,"$75,000-99,999",1.0,0,11,7500
2013-12-01 16:35:42.757,60,Current,0.12113,0.089,0.099,A,10.0,Employed,Pharmacist,1,339.17,True,"$100,000+",1.0,0,1,16000
2013-12-17 12:25:45.073,36,Current,0.14714000000000002,0.1089,0.1189,A,8.0,Employed,Executive,1,265.29,True,"$100,000+",2.0,0,1,8000
2012-05-04 05:31:11.980,60,Current,0.24702,0.212,0.222,C,4.0,Employed,Executive,2,277.33,True,"$100,000+",1.0,0,153,10000
2010-01-08 13:39:38.123,36,Chargedoff,0.37453000000000003,0.34,0.35,HR,1.0,Full-time,Military Enlisted,7,81.42,False,"$25,000-49,999",1.0,0,24,1800
2012-04-17 07:16:20.793,36,Completed,0.18316,0.1369,0.1469,B,7.0,Employed,Skilled Labor,1,293.37,False,"$50,000-74,999",1.0,0,125,8500
2009-12-23 02:42:54.477,36,Completed,0.35689,0.3199,0.3299,E,6.0,Full-time,Tradesman - Electrician,3,66.16,True,"$50,000-74,999",2.0,0,26,1500
2012-07-16 16:03:39.010,60,Current,0.15936,0.1264,0.1364,A,9.0,Employed,Analyst,1,46.16,False,"$25,000-49,999",2.0,0,17,2000
2013-04-23 05:56:09.447,36,Current,0.2878,0.2392,0.2492,D,8.0,Employed,Nurse (RN),1,516.33,False,"$50,000-74,999",2.0,0,19,13000
2013-08-28 04:51:29.930,60,Current,0.20081,0.1669,0.1769,B,6.0,Employed,Professional,15,189.19,False,"$75,000-99,999",1.0,0,19,7500
2013-01-15 09:32:15.190,60,Completed,0.21821999999999997,0.1839,0.1939,B,5.0,Employed,Laborer,14,170.01,True,"$25,000-49,999",2.0,0,103,6500
2014-01-21 16:41:38.423,60,Current,0.16662000000000002,0.1335,0.1435,B,7.0,Employed,Professional,1,428.38,True,"$50,000-74,999",1.0,0,1,18268
2013-01-31 12:23:11.323,36,Current,0.15833,0.1199,0.1299,A,8.0,Other,Other,1,168.45,False,"$1-24,999",1.0,0,104,5000
2010-01-27 10:07:15.710,36,Completed,0.37453000000000003,0.34,0.35,HR,5.0,Full-time,Executive,2,113.09,True,"$100,000+",1.0,0,36,2500
2012-02-29 04:11:33.223,36,Current,0.33973000000000003,0.2899,0.2999,E,1.0,Employed,Skilled Labor,6,169.78,False,"$25,000-49,999",1.0,0,61,4000
2013-03-05 07:06:00.030,36,Current,0.12528,0.0874,0.0974,A,9.0,Full-time,Professional,6,482.18,True,"$25,000-49,999",2.0,0,247,15000
2013-05-22 09:31:34.457,36,Completed,0.27285,0.2246,0.2346,D,4.0,Employed,Fireman,1,116.85,True,"$75,000-99,999",2.0,0,50,3000
2011-08-26 20:07:15.593,36,Completed,0.34621,0.2999,0.3099,E,6.0,Employed,Teacher,2,171.98,True,"$50,000-74,999",2.0,0,29,4000
2011-11-08 09:43:11.810,36,Current,0.18750999999999998,0.1556,0.1656,B,7.0,Employed,Other,1,425.21,False,"$50,000-74,999",1.0,0,104,12000
2010-06-08 21:46:25.513,36,Completed,0.37453000000000003,0.34,0.35,HR,5.0,Full-time,Scientist,7,180.94,False,"$75,000-99,999",1.0,0,46,4000
2013-07-31 12:28:13.420,36,Current,0.25371,0.2059,0.2159,C,9.0,Employed,Computer Programmer,2,246.86,True,"$100,000+",1.0,0,26,6500
2013-10-23 07:34:42.750,36,Current,0.13799,0.0999,0.1099,A,11.0,Employed,Analyst,1,261.87,False,"$50,000-74,999",3.0,0,1,8000
2013-06-22 10:03:17.663,60,Current,0.11695,0.0849,0.0949,A,10.0,Employed,Other,1,136.48,True,"$75,000-99,999",1.0,0,1,6500
2012-08-17 23:13:40.827,36,Completed,0.17754,0.1314,0.1414,B,6.0,Employed,Computer Programmer,20,441.08,False,"$100,000+",2.0,0,186,12880
2013-04-07 13:36:20.087,60,Current,0.23462,0.1999,0.2099,C,10.0,Full-time,Professional,2,405.72,False,"$100,000+",5.0,0,1,15000
2013-12-07 12:36:37.750,60,Current,0.14147,0.1089,0.1189,A,10.0,Employed,Skilled Labor,1,221.89,False,"$25,000-49,999",3.0,1,76,10000
2013-09-29 16:02:20.347,60,Current,0.22908,0.1945,0.2045,C,7.0,Employed,Professional,2,133.72,True,"$50,000-74,999",1.0,0,1,5000
2013-07-05 13:46:27.533,60,Current,0.33698,0.2996,0.3096,E,3.0,Employed,Skilled Labor,1,131.78,False,"$25,000-49,999",2.0,0,1,4000
2013-08-27 13:13:21.577,60,Current,0.21566,0.1814,0.1914,C,6.0,Full-time,Sales - Retail,2,390.26,False,"$50,000-74,999",3.0,0,181,15000
2013-08-28 13:59:03.330,36,Current,0.15833,0.1199,0.1299,A,6.0,Full-time,Accountant/CPA,2,505.34,False,"$50,000-74,999",1.0,0,1,15000
2012-03-09 04:52:44.520,36,Completed,0.17754,0.1314,0.1414,B,6.0,Employed,Laborer,6,136.98,False,"$25,000-49,999",1.0,0,51,4000
2014-02-11 14:30:44.527,36,Current,0.11548,0.0774,0.0874,A,10.0,Employed,Sales - Retail,1,110.88,True,"$100,000+",2.0,0,1,3500
2010-08-27 06:00:01.207,36,Completed,0.36676,0.32,0.33,HR,3.0,Employed,Professional,1,132.33,True,"$100,000+",1.0,0,82,3000
2012-07-01 17:05:39.313,36,Completed,0.22741999999999998,0.1802,0.1902,C,5.0,Full-time,Clerical,18,91.67,True,"$50,000-74,999",2.0,0,42,2500
2013-08-22 21:12:45.603,36,Current,0.20052999999999999,0.1539,0.1639,B,6.0,Employed,Analyst,7,282.8,False,"$75,000-99,999",3.0,0,1,8000
2013-07-11 17:52:50.950,36,Past Due (16-30 days),0.35356,0.3034,0.3134,HR,3.0,Employed,Teacher,1,172.76,False,"$25,000-49,999",2.0,0,1,4000
2011-09-19 16:26:05.260,12,Completed,0.15077000000000002,0.0829,0.0929,A,8.0,Full-time,Professor,7,175.17,False,"$25,000-49,999",1.0,0,45,2000
2011-08-15 09:36:18.207,36,Completed,0.27466999999999997,0.2299,0.2399,D,4.0,Self-employed,Professional,1,392.28,False,"$75,000-99,999",2.0,0,59,10000
2013-07-15 03:28:32.090,36,Current,0.15833,0.1199,0.1299,A,8.0,Employed,Sales - Commission,6,202.13,True,"$50,000-74,999",1.0,0,1,6000
2013-06-26 13:05:37.423,60,Current,0.3304,0.2932,0.3032,E,3.0,Employed,Postal Service,13,130.2,True,"$50,000-74,999",1.0,0,1,4000
2011-07-25 04:48:34.187,60,Defaulted,0.24251999999999999,0.2099,0.2199,C,6.0,Employed,Principal,1,414.2,True,"$75,000-99,999",1.0,0,361,15000
2009-09-12 01:35:46.357,36,Completed,0.37453000000000003,0.34,0.35,E,6.0,Full-time,Computer Programmer,1,224.65,False,"$50,000-74,999",1.0,0,96,5000
2013-01-06 15:38:46.450,60,Current,0.19313,0.1594,0.1694,B,7.0,Employed,Police Officer/Correction Officer,2,148.92,True,"$100,000+",1.0,0,88,6000
2013-04-30 15:31:45.933,60,Current,0.17522000000000001,0.1419,0.1519,B,8.0,Employed,Professional,1,597.24,True,"$100,000+",1.0,0,527,25000
2012-07-02 07:01:51.453,60,Current,0.24702,0.212,0.222,C,4.0,Employed,Analyst,2,277.33,False,"$100,000+",3.0,0,145,10000
2012-04-03 05:35:36.480,36,Current,0.06587,0.0525,0.0625,AA,10.0,Employed,Computer Programmer,3,213.75,True,"$100,000+",1.0,0,126,7000
2013-11-04 15:38:14.370,36,Current,0.13799,0.0999,0.1099,A,6.0,Self-employed,Sales - Retail,3,327.34,False,"$25,000-49,999",1.0,0,1,10000
2010-01-15 10:01:27.700,36,Completed,0.10372999999999999,0.072,0.082,A,10.0,Part-time,Other,6,50.29,False,"$25,000-49,999",1.0,0,77,1600
2011-10-18 07:33:26.863,36,Defaulted,0.34731,0.2973,0.3073,E,2.0,Employed,Other,3,235.69,False,"$25,000-49,999",1.0,0,6,5500
2011-07-25 16:56:04.213,36,Completed,0.27466999999999997,0.2299,0.2399,D,1.0,Self-employed,Computer Programmer,1,588.41,True,"$100,000+",1.0,0,58,15000
2010-09-30 12:45:39.323,36,Completed,0.08191,0.0685,0.0785,AA,10.0,Employed,Computer Programmer,2,469.01,True,"$25,000-49,999",2.0,0,516,15000
2011-10-13 05:09:30.693,36,Completed,0.1322,0.101,0.111,A,8.0,Employed,Analyst,2,803.26,False,"$100,000+",1.0,0,327,24500
2013-04-03 07:41:58.580,36,Completed,0.13697,0.0989,0.1089,A,8.0,Employed,Computer Programmer,1,326.87,True,"$100,000+",1.0,0,1,10000
2013-02-08 11:22:12.860,36,Current,0.20462,0.1579,0.1679,B,5.0,Self-employed,Attorney,2,213.29,False,"$25,000-49,999",1.0,0,77,6000
2012-02-02 13:55:10.453,36,Current,0.17359000000000002,0.1349,0.1449,B,7.0,Full-time,Executive,1,172.08,True,"$50,000-74,999",1.0,0,109,5000
2011-01-19 16:53:53.527,60,Completed,0.22207,0.1899,0.1999,C,8.0,Employed,Construction,3,397.32,True,"$100,000+",4.0,0,206,15000
2013-10-30 03:40:13.930,60,Current,0.18965,0.156,0.166,C,7.0,Employed,Other,6,101.02,False,"$50,000-74,999",1.0,0,1,4100
2014-02-26 05:14:53.773,60,Current,0.18425999999999998,0.1505,0.1605,C,10.0,Full-time,Civil Service,1,413.86,True,"$50,000-74,999",4.0,1,1,17000
2013-06-28 10:38:39.177,60,Current,0.14453,0.1119,0.1219,A,8.0,Employed,Other,1,290.43,True,"$100,000+",1.0,0,1,13000
2013-12-04 10:16:16.790,36,Current,0.19501,0.1485,0.1585,C,8.0,Employed,Other,3,140.33,False,"$1-24,999",1.0,0,1,4000
2010-06-09 17:24:07.390,36,Completed,0.37453000000000003,0.34,0.35,HR,5.0,Full-time,Other,1,284.99,True,"$50,000-74,999",1.0,1,69,6300
2012-08-30 16:37:26.640,60,Completed,0.2893,0.2532,0.2632,D,2.0,Employed,Police Officer/Correction Officer,1,114.49,False,"$25,000-49,999",1.0,0,52,3800
2012-07-09 07:08:34.930,36,Current,0.12427,0.0864,0.0964,A,8.0,Employed,Professional,1,577.77,True,"$75,000-99,999",1.0,0,297,18000
2010-08-12 12:58:51.767,36,Chargedoff,0.38723,0.34,0.35,HR,5.0,Full-time,Teacher,2,180.94,False,"$75,000-99,999",1.0,1,80,4000
2013-07-18 02:39:44.917,36,Past Due (91-120 days),0.2878,0.2392,0.2492,D,7.0,Employed,Retail Management,1,158.87,True,"$25,000-49,999",2.0,0,1,4000
2013-07-17 03:27:46.897,36,Current,0.3179,0.2686,0.2786,E,2.0,Employed,Professional,1,165.15,True,"$50,000-74,999",3.0,0,1,4000
2011-05-18 16:20:57.797,36,Current,0.34621,0.2999,0.3099,E,1.0,Part-time,Social Worker,0,107.49,True,"$25,000-49,999",3.0,0,11,2500
2014-02-27 17:13:51.173,60,Current,0.24369000000000002,0.2085,0.2185,D,6.0,Employed,Administrative Assistant,1,275.34,False,"$25,000-49,999",1.0,0,1,10000
2012-08-01 16:08:16.767,36,Current,0.21434,0.1674,0.1774,C,5.0,Employed,Other,15,198.12,True,"$1-24,999",3.0,0,106,5500
2012-11-04 10:23:00.563,36,Current,0.21434,0.1674,0.1774,C,4.0,Employed,Professional,1,234.14,False,"$75,000-99,999",1.0,0,136,6500
2012-04-23 21:01:10.583,60,Current,0.24702,0.212,0.222,C,3.0,Not employed,Other,3,332.79,False,Not employed,1.0,0,85,12000
2013-12-02 12:10:28.280,36,Current,0.22108000000000003,0.174,0.184,C,4.0,Employed,Executive,1,670.95,True,"$100,000+",1.0,0,1,18456
2013-04-08 18:49:44.360,60,Current,0.17522000000000001,0.1419,0.1519,B,7.0,Employed,Civil Service,1,358.35,False,"$25,000-49,999",1.0,0,233,15000
2014-01-11 19:47:22.203,36,Current,0.14714000000000002,0.1089,0.1189,A,10.0,Employed,Attorney,1,99.49,True,"$75,000-99,999",4.0,0,1,3000
2009-08-07 16:37:06.763,36,Completed,0.39153000000000004,0.34,0.35,HR,5.0,Full-time,Food Service Management,3,45.24,True,"$25,000-49,999",1.0,0,19,1000
2011-05-21 16:56:48.530,36,Current,0.27466999999999997,0.2299,0.2399,D,5.0,Full-time,Postal Service,6,117.68,False,"$50,000-74,999",1.0,0,13,3000
2012-01-02 10:09:45.790,36,Completed,0.18478,0.1459,0.1559,B,7.0,Employed,Scientist,1,94.38,False,"$25,000-49,999",1.0,0,65,2700
2013-05-13 05:52:33.497,36,Chargedoff,0.35356,0.3034,0.3134,HR,5.0,Employed,Medical Technician,3,86.38,True,"$50,000-74,999",1.0,0,14,2000
2013-08-26 07:47:48.043,36,Current,0.20462,0.1579,0.1679,B,4.0,Employed,Professional,1,355.48,True,"$100,000+",1.0,0,1,10000
2012-06-15 05:06:27.100,36,Completed,0.12427,0.0864,0.0964,A,9.0,Employed,Other,1,361.11,True,"$100,000+",4.0,0,44,11250
2011-10-17 16:08:31.033,36,Completed,0.1322,0.101,0.111,A,9.0,Employed,Professional,1,170.49,False,"$25,000-49,999",2.0,0,54,5200
2014-01-24 07:17:14.767,36,Current,0.16324,0.1174,0.1274,B,9.0,Employed,Professional,15,100.71,False,"$50,000-74,999",1.0,0,1,3000
2013-11-23 10:44:53.287,60,Current,0.20347,0.1695,0.1795,C,4.0,Employed,Computer Programmer,3,202.93,True,"$75,000-99,999",1.0,0,2,8000
2009-07-17 09:21:37.610,36,Completed,0.04583,0.0325,0.0425,AA,10.0,Full-time,Military Enlisted,3,29.64,False,"$50,000-74,999",1.0,1,23,1000
2014-03-03 10:18:08.083,36,Current,0.06726,0.0505,0.0605,AA,11.0,Employed,Analyst,13,304.45,True,"$100,000+",2.0,0,1,10000
2012-03-02 18:51:33.573,36,Current,0.11765999999999999,0.0799,0.0899,A,8.0,Full-time,Engineer - Mechanical,2,365.64,True,"$75,000-99,999",3.0,1,178,11500
2013-11-19 03:25:18.723,60,Current,0.18555,0.152,0.162,B,8.0,Employed,Other,13,97.7,False,"$1-24,999",3.0,0,1,4000
2011-06-28 15:50:21.093,36,Chargedoff,0.22361999999999999,0.1799,0.1899,C,7.0,Employed,Accountant/CPA,2,348.18,True,"$50,000-74,999",2.0,0,39,9500
2014-01-12 18:43:44.487,36,Current,0.22966,0.182,0.192,C,4.0,Employed,Tradesman - Electrician,1,147.03,False,"$25,000-49,999",1.0,0,1,4000
2010-11-16 12:40:16.237,36,Chargedoff,0.15549000000000002,0.124,0.134,B,8.0,Full-time,Professional,7,169.43,False,"$25,000-49,999",2.0,0,72,5000
2010-11-19 00:37:26.783,36,Completed,0.12663,0.0955,0.1055,A,9.0,Full-time,Skilled Labor,6,260.21,True,"$100,000+",1.0,0,189,8000
2011-10-20 03:59:41.070,36,Completed,0.29254,0.2474,0.2574,D,2.0,Full-time,Medical Technician,1,240.91,True,"$25,000-49,999",1.0,0,98,6000
2012-01-09 20:35:59.473,60,Current,0.30008,0.2637,0.2737,D,5.0,Full-time,Executive,1,307.57,True,"$100,000+",1.0,0,2,10000
2010-05-20 13:43:20.100,36,Completed,0.22135,0.189,0.199,C,10.0,Full-time,Other,1,129.89,False,"$50,000-74,999",1.0,0,83,3500
2012-05-02 07:44:29.033,60,Chargedoff,0.28704,0.251,0.261,D,4.0,Employed,Clerical,1,150.0,False,"$25,000-49,999",1.0,0,47,5000
2013-10-27 08:50:10.080,36,Current,0.10038,0.0769,0.0869,AA,9.0,Self-employed,Professional,1,126.62,False,"$25,000-49,999",1.0,0,88,4000
2013-12-05 12:28:21.723,36,Current,0.13189,0.0939,0.1039,A,11.0,Employed,Computer Programmer,2,649.01,True,"$75,000-99,999",1.0,0,1,20000
2013-08-21 07:51:35.810,36,Current,0.3179,0.2686,0.2786,E,2.0,Employed,Retail Management,11,82.58,False,"$25,000-49,999",1.0,0,1,2000
2012-08-14 07:39:26.907,60,Completed,0.15936,0.1264,0.1364,A,8.0,Employed,Laborer,1,90.02,True,"$25,000-49,999",1.0,0,61,3900
2012-06-20 14:24:18.723,60,Current,0.20705,0.173,0.183,B,7.0,Full-time,Other,1,383.35,False,"$25,000-49,999",2.0,0,30,15000
2012-07-23 20:41:59.073,60,Chargedoff,0.30111,0.2647,0.2747,D,3.0,Employed,Food Service,3,400.62,False,"$1-24,999",1.0,0,160,13000
2011-12-01 15:03:13.873,36,Completed,0.2924,0.2437,0.2537,D,2.0,Employed,Police Officer/Correction Officer,1,279.69,True,"$50,000-74,999",1.0,0,18,7000
2013-07-26 18:05:15.503,60,Current,0.22283000000000003,0.1884,0.1984,C,5.0,Employed,Civil Service,1,660.12,True,"$75,000-99,999",1.0,0,1,25000
2012-12-28 15:35:56.213,60,Current,0.26528,0.2298,0.2398,C,7.0,Employed,Professional,1,158.16,False,"$50,000-74,999",1.0,0,74,5500
2013-12-05 06:51:00.680,36,Current,0.16324,0.1174,0.1274,B,7.0,Employed,Other,1,335.69,True,"$25,000-49,999",1.0,0,1,10000
2011-07-21 11:50:38.600,60,Current,0.14657,0.1229,0.1329,A,8.0,Employed,Computer Programmer,2,343.53,True,"$75,000-99,999",1.0,0,218,15000
2013-09-19 11:47:58.917,60,Current,0.13227,0.0999,0.1099,A,11.0,Employed,Professional,3,311.41,True,"$25,000-49,999",1.0,0,254,14326
2013-05-06 09:18:06.937,60,Current,0.29341,0.2572,0.2672,D,2.0,Employed,Administrative Assistant,13,182.21,True,"$50,000-74,999",1.0,0,1,6000
2013-10-09 15:26:16.583,36,Current,0.1709,0.1249,0.1349,B,11.0,Self-employed,Accountant/CPA,18,135.72,True,"$25,000-49,999",4.0,0,1,4000
2013-03-17 05:34:00.950,60,Chargedoff,0.3304,0.2932,0.3032,E,2.0,Employed,Professional,1,113.93,True,"$25,000-49,999",1.0,0,63,3500
2009-07-17 00:00:33.977,36,Completed,0.09068999999999999,0.06,0.07,AA,10.0,Full-time,Attorney,7,154.39,True,"$75,000-99,999",1.0,0,190,5000
2012-07-28 09:58:03.790,60,Current,0.15936,0.1264,0.1364,A,8.0,Full-time,Social Worker,1,92.33,False,"$75,000-99,999",1.0,0,2,4000
2013-11-04 17:07:34.637,60,Current,0.17839000000000002,0.145,0.155,B,10.0,Employed,Sales - Commission,3,522.45,False,"$100,000+",1.0,0,1,21721
2011-09-23 06:57:32.760,36,Current,0.18750999999999998,0.1556,0.1656,B,5.0,Employed,Other,1,354.34,True,"$50,000-74,999",1.0,0,229,10000
2011-10-20 21:21:41.033,36,Completed,0.29254,0.2474,0.2574,D,4.0,Employed,Analyst,1,120.46,True,"$25,000-49,999",1.0,0,50,3000
2013-02-06 12:05:30.057,36,Current,0.14857,0.1103,0.1203,A,9.0,Employed,Retail Management,3,66.46,False,"$50,000-74,999",2.0,0,32,2000
2013-03-29 08:26:01.147,60,Current,0.26877,0.2332,0.2432,D,6.0,Employed,Administrative Assistant,8,115.82,False,"$25,000-49,999",3.0,0,58,4000
2012-11-26 10:38:22.320,36,Current,0.12528,0.0874,0.0974,A,8.0,Employed,Truck Driver,6,160.73,False,"$50,000-74,999",1.0,0,77,5000
2013-09-26 11:37:02.643,36,Current,0.19501,0.1485,0.1585,B,10.0,Employed,Attorney,2,263.12,True,"$100,000+",2.0,0,35,7500
2011-03-18 11:45:09.020,12,Completed,0.1305,0.0629,0.0729,A,9.0,Full-time,Pilot - Private/Commercial,3,173.32,True,"$75,000-99,999",1.0,0,31,2000
